epoch,accuracy,loss,val_accuracy,val_loss
0,0.42988207936286926,0.5400561094284058,0.12427815794944763,0.4727683663368225
1,0.44477319717407227,0.3827533423900604,0.12033749371767044,0.2702913284301758
